mean_dead,mean_recovered,mean_infected,min_dead,min_recovered,min_infected,last_dead,last_recovered,last_infected,sd_dead,sd_recovered,sd_infected,trend_dead,trend_recovered,trend_infected,max_dead,max_recovered,max_infected,snap_25_dead,snap_25_recovered,snap_25_infected,snap_50_dead,snap_50_recovered,snap_50_infected,snap_75_dead,snap_75_recovered,snap_75_infected,snap_100_dead,snap_100_recovered,snap_100_infected,snap_125_dead,snap_125_recovered,snap_125_infected,snap_150_dead,snap_150_recovered,snap_150_infected,snap_175_dead,snap_175_recovered,snap_175_infected,snap_200_dead,snap_200_recovered,snap_200_infected,snap_225_dead,snap_225_recovered,snap_225_infected,snap_250_dead,snap_250_recovered,snap_250_infected,snap_275_dead,snap_275_recovered,snap_275_infected,snap_300_dead,snap_300_recovered,snap_300_infected,snap_325_dead,snap_325_recovered,snap_325_infected,snap_350_dead,snap_350_recovered,snap_350_infected,snap_375_dead,snap_375_recovered,snap_375_infected,snap_400_dead,snap_400_recovered,snap_400_infected
315.442,2.698,13.306,0.0,0.0,0.0,352.0,3.0,0.0,101.11171364386901,0.8802249712431497,51.42143875855729,0.39151937407749626,0.003256573026292102,-0.13151059004236013,352.0,4.0,308.0,1.0,0.0,38.0,153.0,2.0,213.0,345.0,3.0,6.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0,352.0,3.0,0.0
1.92,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.36551333764994043,0.0,0.2624195114697036,0.000919203676814706,0.0,-0.0006370585482341929,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
101.814,0.916,5.114,0.0,0.0,0.0,111.0,1.0,0.0,28.686502122077965,0.2914515397111477,21.934014771582316,0.1007471709886838,0.0009246756987027944,-0.052961731846927394,111.0,2.0,150.0,3.0,0.0,50.0,95.0,2.0,18.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0,111.0,1.0,0.0
204.966,1.838,10.01,0.0,0.0,0.0,233.0,2.0,0.0,72.243759896617,0.6385577499333891,40.861398654476005,0.2950277561110241,0.001833175332701327,-0.09480484321937288,233.0,4.0,291.0,1.0,0.0,2.0,21.0,0.0,254.0,225.0,3.0,7.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0,233.0,2.0,0.0
3.822,0.0,0.132,0.0,0.0,0.0,4.0,0.0,0.0,0.7939244296530906,0.0,0.6830636866354448,0.002039096156384625,0.0,-0.0014920379681518728,4.0,0.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
196.952,1.798,10.958,0.0,0.0,0.0,217.0,2.0,0.0,58.57734797684176,0.5909280836108635,43.855401446116495,0.21732173328693288,0.0021760887043548137,-0.11080196320785281,217.0,2.0,291.0,4.0,0.0,70.0,149.0,0.0,88.0,216.0,2.0,1.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0,217.0,2.0,0.0
112.478,0.02,9.554,0.0,0.0,0.0,122.0,0.0,0.0,30.97046199203397,0.14000000000000276,41.020471523375186,0.10507006828027293,-0.0002044808179232717,-0.09826680906723627,122.0,1.0,279.0,6.0,0.0,89.0,117.0,0.0,26.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0
317.822,4.29,12.686,0.0,0.0,0.0,353.0,5.0,0.0,98.62885133671595,1.5342424840943691,47.85836817109427,0.37796939987759914,0.007136236544946171,-0.12647306589226356,353.0,5.0,298.0,2.0,0.0,59.0,203.0,3.0,129.0,346.0,3.0,4.0,352.0,4.0,1.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0,353.0,5.0,0.0
357.162,4.43,14.622,0.0,0.0,0.0,402.0,5.0,0.0,111.04055005267338,1.4836104610038368,51.6021619314533,0.4651449485797939,0.006025416101664403,-0.1428374833499333,402.0,5.0,334.0,4.0,0.0,59.0,225.0,1.0,132.0,352.0,5.0,13.0,374.0,5.0,9.0,386.0,5.0,3.0,394.0,5.0,4.0,400.0,5.0,1.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0,402.0,5.0,0.0
291.756,3.754,11.6,0.0,0.0,0.0,326.0,4.0,0.0,90.00289142022035,1.0851193482746515,40.56461512204992,0.36232820131280474,0.002865371461485843,-0.11482759531038125,326.0,6.0,256.0,5.0,1.0,64.0,192.0,6.0,99.0,295.0,5.0,11.0,311.0,5.0,8.0,322.0,4.0,4.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0,326.0,4.0,0.0
266.716,2.65,11.888,0.0,0.0,0.0,296.0,3.0,0.0,81.56059921310053,0.9205976319760999,45.965807465984746,0.31403588014352024,0.003696734786939144,-0.11882754731018927,296.0,3.0,307.0,6.0,0.0,47.0,179.0,1.0,111.0,286.0,3.0,4.0,291.0,3.0,3.0,295.0,3.0,2.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0,296.0,3.0,0.0
3.8,0.0,0.11,0.0,0.0,0.0,4.0,0.0,0.0,0.800000000000012,0.0,0.4581484475582162,0.0022706970827883273,0.0,-0.0012249168996675986,4.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
1.926,0.0,0.068,0.0,0.0,0.0,2.0,0.0,0.0,0.3585024407169378,0.0,0.36245827346055287,0.0008539714158856621,0.0,-0.0007772191088764354,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
644.73,4.386,20.62,0.0,0.0,0.0,734.0,5.0,0.0,225.8229064997609,1.5927975389232516,72.34619271254095,0.9364035376141504,0.006454825819303268,-0.19441815367261475,734.0,5.0,427.0,4.0,0.0,9.0,103.0,0.0,415.0,675.0,5.0,40.0,730.0,5.0,3.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0,734.0,5.0,0.0
322.564,4.2,13.846,0.0,0.0,0.0,392.0,5.0,0.0,134.72120064785614,1.7697457444503346,47.02682515330998,0.6642930891723564,0.008115584462337842,-0.11366075864303463,392.0,6.0,321.0,2.0,0.0,2.0,7.0,0.0,21.0,134.0,2.0,217.0,338.0,4.0,19.0,360.0,5.0,2.0,366.0,6.0,8.0,377.0,5.0,3.0,382.0,5.0,1.0,385.0,5.0,3.0,390.0,5.0,1.0,392.0,5.0,0.0,392.0,5.0,0.0,392.0,5.0,0.0,392.0,5.0,0.0,392.0,5.0,0.0,392.0,5.0,0.0
157.344,2.66,10.152,0.0,0.0,0.0,174.0,3.0,0.0,48.26242497015681,0.9079647570252807,41.634803902503876,0.1800997923991695,0.003607982431929727,-0.10135278941115766,174.0,3.0,272.0,2.0,0.0,37.0,109.0,1.0,146.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0,174.0,3.0,0.0
1.926,0.0,0.066,0.0,0.0,0.0,2.0,0.0,0.0,0.3585024407169378,0.0,0.3600611059250933,0.0008539714158856621,0.0,-0.0007555710222840894,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
295.734,3.12,12.524,0.0,0.0,0.0,343.0,4.0,0.0,94.56984320596122,1.2921300244170522,40.45161831126195,0.4427414349657396,0.007476605906423622,-0.11585364741458966,343.0,4.0,269.0,4.0,0.0,52.0,165.0,1.0,111.0,286.0,2.0,8.0,302.0,2.0,3.0,309.0,2.0,3.0,313.0,2.0,3.0,317.0,3.0,2.0,319.0,4.0,3.0,326.0,4.0,7.0,335.0,4.0,4.0,341.0,4.0,2.0,343.0,4.0,0.0,343.0,4.0,0.0,343.0,4.0,0.0,343.0,4.0,0.0,343.0,4.0,0.0
184.064,2.52,7.57,0.0,0.0,0.0,207.0,3.0,0.0,57.3727453064612,1.0283968105745893,26.31906343318452,0.23930754923019662,0.004803763215052857,-0.07402354409417636,207.0,3.0,179.0,2.0,0.0,34.0,115.0,0.0,58.0,184.0,1.0,6.0,190.0,3.0,5.0,201.0,3.0,4.0,206.0,3.0,1.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0,207.0,3.0,0.0
3.814,0.0,0.108,0.0,0.0,0.0,4.0,0.0,0.0,0.7793612769441528,0.0,0.4778451632066567,0.0021218484873939463,0.0,-0.001213924855699423,4.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2.878,0.0,0.092,0.0,0.0,0.0,3.0,0.0,0.0,0.5613519395174432,0.0,0.4727959390688581,0.001402325609302433,0.0,-0.0010457321829287314,3.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
445.538,1.836,14.734,0.0,0.0,0.0,493.0,2.0,0.0,136.90136798439806,0.5559712222768316,55.58758174268796,0.5128366913467655,0.0018073992295969156,-0.1480223680894723,493.0,3.0,346.0,3.0,0.0,79.0,320.0,2.0,149.0,492.0,2.0,1.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0,493.0,2.0,0.0
0.97,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.24166091947189108,0.0003492013968055852,0.0,-0.00046176184704738854,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
95.414,0.002,5.54,0.0,0.0,0.0,104.0,0.0,0.0,26.76607188214167,0.0446766158073774,23.19112761380966,0.09416816867267452,-2.0880083520334068e-05,-0.05734160536642144,104.0,1.0,144.0,2.0,0.0,66.0,88.0,0.0,18.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0
1.922,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.3686678722102066,0.0,0.2772435752186116,0.0008983235932943727,0.0,-0.0006397465589862365,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
0.97,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.30010664771044404,0.0003492013968055852,0.0,-0.0005088020352081407,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
481.46,7.188,17.198,0.0,0.0,0.0,544.0,8.0,0.0,154.3016150271914,2.326511551658432,59.985488211733795,0.6432966531866121,0.008740642962571843,-0.16567530270121072,544.0,8.0,363.0,5.0,0.0,48.0,248.0,3.0,233.0,500.0,8.0,14.0,519.0,8.0,4.0,524.0,8.0,3.0,529.0,8.0,1.0,531.0,8.0,3.0,538.0,8.0,3.0,542.0,8.0,2.0,544.0,8.0,0.0,544.0,8.0,0.0,544.0,8.0,0.0,544.0,8.0,0.0,544.0,8.0,0.0,544.0,8.0,0.0,544.0,8.0,0.0
132.59,0.924,8.544,0.0,0.0,0.0,146.0,1.0,0.0,39.45181744863013,0.2796855377026091,35.66606319738669,0.14553336613346451,0.0008448033792135159,-0.08625932103728418,146.0,2.0,250.0,3.0,0.0,45.0,101.0,2.0,70.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0,146.0,1.0,0.0
2.878,0.0,0.084,0.0,0.0,0.0,3.0,0.0,0.0,0.5649035315874695,0.0,0.4253751285630195,0.0014024216096864349,0.0,-0.0009542438169752674,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
364.828,4.06,13.724,0.0,0.0,0.0,419.0,5.0,0.0,122.29982181507921,1.5557634781675385,45.31661752602494,0.5466925227700906,0.008255841023364087,-0.12779263917055664,419.0,5.0,297.0,4.0,0.0,17.0,134.0,1.0,216.0,353.0,4.0,11.0,377.0,4.0,5.0,388.0,4.0,8.0,400.0,4.0,8.0,411.0,4.0,5.0,418.0,4.0,2.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0,419.0,5.0,0.0
76.422,0.018,6.458,0.0,0.0,0.0,82.0,0.0,0.0,19.575799242942814,0.13295111883696506,29.381426718251987,0.06224765699062787,-0.00018446473785895142,-0.06824681698726795,82.0,1.0,206.0,9.0,0.0,145.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0
202.854,0.014,7.884,0.0,0.0,0.0,223.0,0.0,0.0,59.92302298783076,0.11749042514179561,30.618728647675564,0.21906534026136085,-0.00013675254701018806,-0.08044131376525507,223.0,1.0,203.0,4.0,0.0,73.0,161.0,0.0,57.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0
414.608,3.648,15.282,0.0,0.0,0.0,462.0,4.0,0.0,125.76531451874845,1.1099981981967515,53.3012052021335,0.5012969171876684,0.003849999399997593,-0.15204267217068876,462.0,4.0,333.0,4.0,0.0,111.0,292.0,4.0,114.0,429.0,4.0,9.0,445.0,4.0,4.0,451.0,4.0,2.0,458.0,4.0,4.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0,462.0,4.0,0.0
81.212,0.0,6.156,0.0,0.0,0.0,88.0,0.0,0.0,21.930687540521856,0.0,26.01998585702929,0.07488058752235012,0.0,-0.06376489505958023,88.0,0.0,191.0,8.0,0.0,71.0,84.0,0.0,12.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0,88.0,0.0,0.0
0.97,0.0,0.038,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.23781505419127558,0.0003492013968055852,0.0,-0.0004397297589190361,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
288.4,0.93,11.21,0.0,0.0,0.0,325.0,1.0,0.0,96.56361633658773,0.35369478367654683,41.25309564141875,0.3879459997839989,0.0008099072396289579,-0.10840540962163847,325.0,3.0,255.0,5.0,0.0,15.0,95.0,1.0,217.0,312.0,1.0,11.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0,325.0,1.0,0.0
112.584,0.01,4.954,0.0,0.0,0.0,126.0,0.0,0.0,36.34879563341839,0.09949874371066098,18.751530177561445,0.14312313249252998,-9.460837843351375e-05,-0.048662546650186614,126.0,1.0,124.0,3.0,0.0,7.0,53.0,1.0,73.0,123.0,0.0,3.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0
309.834,1.864,12.088,0.0,0.0,0.0,340.0,2.0,0.0,90.95758596180862,0.5113746180638995,48.01091809161768,0.32874875499501954,0.0015239100956403798,-0.12383012732050926,340.0,3.0,304.0,11.0,0.0,115.0,260.0,2.0,75.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0,340.0,2.0,0.0
235.352,0.936,11.094,0.0,0.0,0.0,261.0,1.0,0.0,73.26680077634089,0.34627156972526235,43.93191509597515,0.2765427381709524,0.0007423709694838768,-0.11073917895671581,261.0,2.0,272.0,5.0,0.0,46.0,143.0,2.0,166.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0,261.0,1.0,0.0
278.35,0.028,10.964,0.0,0.0,0.0,314.0,0.0,0.0,94.3162101655918,0.16497272501840882,42.86978777647454,0.37781791127164477,-0.0002499849999399996,-0.1058441673766695,314.0,1.0,296.0,3.0,0.0,12.0,78.0,0.0,239.0,302.0,0.0,10.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0,314.0,0.0,0.0
216.362,1.806,10.334,0.0,0.0,0.0,240.0,2.0,0.0,66.29524082466308,0.5516919430261717,39.62789981818374,0.25401053604214385,0.002084888339553358,-0.10329636518546072,240.0,2.0,256.0,3.0,0.0,50.0,137.0,0.0,121.0,234.0,2.0,1.0,238.0,2.0,2.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0,240.0,2.0,0.0
1.926,0.0,0.066,0.0,0.0,0.0,2.0,0.0,0.0,0.3585024407169378,0.0,0.35446297408897487,0.0008539714158856621,0.0,-0.0007546110184440736,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
364.462,2.702,13.82,0.0,0.0,0.0,402.0,3.0,0.0,109.75873794828507,0.8678686536567517,53.45925177179427,0.40679447517790035,0.0032120288481153887,-0.13995060780243113,402.0,4.0,358.0,4.0,0.0,105.0,281.0,2.0,104.0,400.0,3.0,1.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0,402.0,3.0,0.0
0.97,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.1819340539866064,0.0003492013968055852,0.0,-0.0003482413929655718,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
693.07,8.04,21.564,0.0,0.0,0.0,773.0,9.0,0.0,218.4583921482562,2.5943014474035406,75.98687981487252,0.8539767439069746,0.010241032964131848,-0.21267195468781874,773.0,9.0,435.0,3.0,0.0,89.0,427.0,4.0,242.0,732.0,9.0,29.0,767.0,9.0,2.0,771.0,9.0,2.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0,773.0,9.0,0.0
347.058,2.508,14.22,0.0,0.0,0.0,401.0,3.0,0.0,128.30340071876518,0.9369823904428614,51.644085818222415,0.556220032880131,0.004690194760779039,-0.1302418009672039,401.0,4.0,335.0,3.0,0.0,2.0,17.0,2.0,231.0,329.0,2.0,51.0,389.0,2.0,5.0,397.0,2.0,3.0,400.0,3.0,1.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0,401.0,3.0,0.0
